pert_iname,sig_id,cell,pert_idose,pert_itime(h),Jaccard,instersection with queried up,instersection with queried down
vigabatrin,CPD002_MCF7_6H:BRD-A07893380-001-07-3:10,MCF7,10 µM,6,0.041726618705035974,"10561,10964,11151,1647,1669,1844,23645,3428,3434,3561,3569,3927,3956,4599,4791,50486,5055,5142,5359,53827,5552,57162,5743,5806,6281,64092,64422,7529,9636",
dolutegravir,REP.A003_HA1E_24H:P10,HA1E,0.37 um,24,0.041726618705035974,"1026,10561,133,1545,1604,214,2597,2872,3043,3428,3431,3437,3557,4938,4940,50486,5196,6275,6279,6280,64422,65108,6622,7086,728,8334,8519,9636,9935",
tobramycin,REP.A027_HT29_24H:H11,HT29,0.12 um,24,0.04172461752433936,"10659,10875,1545,1844,3043,3045,334,4942,5142,54205,5734,6192,6279,6280,6402,64422,6653,694,7057,7431,8140,821,8334,85236,8743,9086,9111,948,960,975",
vincristine,CPC015_A375_6H:BRD-A60414806-065-01-6:10,A375,10 µM,6,0.041666666666666664,"10409,1043,10561,10964,1236,1545,1633,1669,1848,3337,4082,4600,5266,5272,5552,597,602,6277,6279,6280,6283,6286,6402,65108,728,8564,8870,962",
racecadotril,REP.A005_PC3_24H:B21,PC3,1.11 um,24,0.041666666666666664,"10105,10140,10409,10410,10561,10964,1116,1844,23406,2872,329,3434,3557,3934,4057,4170,4502,4599,50486,5216,5552,6279,6286,6347,65108,6590,7045,8519,8942,9636",
clofibrate,CPC015_A375_6H:BRD-K45252063-001-06-0:10,A375,10 µM,6,0.041666666666666664,"100,10409,10875,1116,116496,2207,23657,2634,3002,301,3428,3620,4318,50486,51056,5266,6192,6279,6280,6281,64116,7040,7045,729230,7453,8743,8942,9056,9334,948",
naloxone,CPC020_HCC515_6H:BRD-K67511046-003-11-0:10,HCC515,10 µM,6,0.04160887656033287,"10161,10875,1102,116496,1230,133,1462,1536,217,2180,2219,3043,3428,4050,4332,4778,50486,54407,54739,54741,5887,6279,6280,6283,6364,6402,6648,729230,8743,928",
glycopyrrolate,REP.A022_HT29_24H:N24,HT29,0.04 um,24,0.04154727793696275,"10409,1043,11010,116496,1604,23657,2665,3312,3557,3561,3936,3983,5196,5204,5265,5266,5329,5660,5721,6351,7086,7462,8743,8942,9056,929,9308,962,9935",
doxofylline,REP.A023_MCF7_24H:J08,MCF7,3.33 um,24,0.04154727793696275,"10409,10437,10964,2207,2643,2919,2920,2921,3043,3428,3557,3624,3934,4057,4082,4318,5552,6192,6277,6279,6280,6590,728,83442,8519,8743,929,9636,9935",
fosfomycin,REP.A019_MCF7_24H:I23,MCF7,0.12 um,24,0.04148783977110158,"116496,1192,1536,1545,2752,301,308,3557,3561,3620,3927,4005,4048,4067,4791,51056,5265,5266,5696,5806,597,6231,6351,6590,7086,7124,7130,8743,9086",
metoprolol,REP.A011_MCF7_24H:A18,MCF7,0.04 um,24,0.04148148148148148,"10365,1462,2219,301,3428,3434,3553,3983,4067,4942,50486,51191,5142,5196,5473,54741,6280,6283,6402,64116,6622,6774,8334,85236,8682,9188,948,9935",
pancuronium,CPC011_VCAP_24H:BRD-A84134924-004-07-5:10,VCAP,10 µM,24,0.04143646408839779,"1026,10875,1390,1536,1604,2123,2207,241,2752,3045,3055,3759,3936,4332,5473,5494,5552,5696,64092,64116,64167,7037,7128,719,728,8334,847,8743,929,9595",
blonanserin,REP.A001_YAPC_24H:C10,YAPC,0.37 um,24,0.04142011834319527,"10098,10318,1043,133,1512,2495,2643,2995,3553,3669,3930,3983,4082,4778,5265,5266,54205,6279,6280,6513,6535,6622,6648,6653,7128,8763,9086,948",
mianserin,REP.A004_HT29_24H:C08,HT29,3.33 um,24,0.04142011834319527,"10437,10964,1116,116496,1545,27074,3434,3437,3620,3956,4502,4942,51191,5266,5806,60489,6192,6303,6347,64135,7127,7431,8519,9086,9111,928,9636,972",
topotecan,CPC012_VCAP_24H:BRD-A59985574-003-01-9:10,VCAP,10 µM,24,0.04138851802403204,"103910,10409,10410,10581,11151,25873,2872,2923,29796,3312,3936,5042,5216,5464,5499,60,6181,6194,6202,6217,6230,7431,7764,7846,8125,826,85236,9045,9334,9555,975",
brimonidine,CPC020_MCF7_6H:BRD-K68264559-001-09-2:10,MCF7,10 µM,6,0.041379310344827586,"10370,10410,10561,10581,10964,1604,226,25932,2597,2752,2872,2995,301,3557,3936,4057,4067,4599,5055,5266,5887,597,6279,6280,6303,64116,682,8519,960,9636",
amifostine,RAD001_HCC515_6H:BRD-K73947551-001-02-8:10,HCC515,10 µM,6,0.04136947218259629,"10161,10318,10410,10581,116496,133,2752,28231,3002,3043,3569,3620,3956,51056,51131,5142,5272,5551,5806,6279,6281,6286,6351,6622,6772,7453,8519,9516,969",
methocarbamol,REP.A003_MCF7_24H:C06,MCF7,0.04 um,24,0.04136947218259629,"1027,1116,1508,1844,214,2495,25816,2643,28231,2919,2920,2921,3956,50486,55819,5743,6286,6303,6513,6648,7040,8140,8334,85236,8942,928,948,9516,972",
irbesartan,REP.A008_HT29_24H:G04,HT29,0.37 um,24,0.04131054131054131,"10124,10561,10581,10964,11010,1102,27074,301,3434,3437,3624,3665,3934,397,4005,4599,4939,5055,51056,51191,6280,64116,6515,7791,8334,8519,85236,8743,9636",
anidulafungin,REP.A025_YAPC_24H:J11,YAPC,0.12 um,24,0.041251778093883355,"10105,10318,10437,1116,116496,1326,133,24138,2634,2920,2921,2923,3106,3107,311,3434,3437,3620,4502,50486,51056,51191,5265,5696,5806,5887,64167,9111,9636",
didanosine,CPC011_HT29_6H:BRD-K99063460-001-08-1:10,HT29,10 µM,6,0.041193181818181816,"1027,10370,10410,10625,133,1604,1633,2038,2180,2872,2876,301,3043,3045,3312,3620,4082,5209,5265,5473,5696,645,6513,6521,7045,8140,8519,948,9935",
lamivudine,REP.A012_HA1E_24H:N08,HA1E,3.33 um,24,0.041193181818181816,"10161,10628,1326,133,1512,1604,2495,2919,2920,2921,3002,3569,3934,3985,4057,5265,5552,5743,5806,6279,6280,6364,6513,6648,7045,7124,7128,7130,9935",
doxepin,CPC011_A549_24H:BRD-K37694030-003-07-7:10,A549,10 µM,24,0.041193181818181816,"100,10098,10410,1116,116496,1371,1633,25932,2752,28231,2919,3759,3934,5055,51056,54,6279,6280,6283,6286,6347,64116,645,6590,8334,8519,8682,9446,9935",
hydralazine,CPC016_A549_6H:BRD-A77722753-003-02-5:10,A549,10 µM,6,0.041176470588235294,"10161,10437,10581,10801,1512,1604,1669,2123,2219,241,3956,397,4057,4318,50486,5328,53827,54,54407,5552,6279,6280,6282,7095,7305,8519,939,9595",
tolterodine,CPC011_HA1E_6H:BRD-K54316499-045-07-0:10,HA1E,10 µM,6,0.0411522633744856,"10161,1043,10602,10875,1102,1512,1536,217,2207,2219,2309,302,3428,3934,3936,4332,4502,55819,5660,6279,6280,6351,6535,7045,7305,7805,8991,9056,929,9935",
ritodrine,CPC005_MCF7_24H:BRD-K51465424-003-03-6:10,MCF7,10 µM,24,0.041116005873715125,"10409,1043,10550,10577,1844,2014,214,2495,2517,25932,2872,3337,334,3434,3437,4609,5328,5329,597,6279,6280,6303,64135,65108,7107,8564,8942,948",
aminoglutethimide,REP.A001_HELA_24H:B15,HELA,1.11 um,24,0.041116005873715125,"10410,10581,1102,1230,2014,2215,23406,25873,2752,2876,2919,3043,366,4057,4082,50486,5552,5806,5887,604,6279,6280,6283,6351,6364,8301,8519,9935",
sertaconazole,REP.A027_YAPC_24H:L16,YAPC,0.37 um,24,0.04107648725212465,"10318,10379,10409,10628,1545,1669,2014,2919,2920,2921,3045,3106,3459,3934,4057,5265,5552,5696,597,6279,6280,6364,6622,6648,678,7057,85236,8682,9086",
diazoxide,REP.A023_HA1E_24H:P23,HA1E,0.12 um,24,0.04107648725212465,"1026,1043,10628,116496,1545,1848,2180,2219,2752,3002,301,3043,3045,3759,4048,4050,4057,4082,4332,5265,54741,5806,6192,6279,6280,6283,6347,694,8991",
mozavaptan,REP.A009_HELA_24H:I22,HELA,0.37 um,24,0.04107648725212465,"2180,2919,2920,2921,301,3043,334,3569,3985,4057,4502,4616,4791,5142,5329,53827,6192,6286,6590,6647,6648,7045,7127,7130,7462,826,8743,9086,960",
triclabendazole,REP.A021_HELA_24H:D23,HELA,0.12 um,24,0.04105571847507331,"10964,24138,2634,3021,3043,3106,3107,3135,3437,3561,3620,3669,3934,397,4599,51056,54739,5552,5696,5887,6192,6283,64167,7128,7453,8743,9086,9111",
mesoridazine,CPC006_NCIH596_6H:BRD-A14395271-001-01-5:10,NCIH596,10 µM,6,0.04103967168262654,"10140,10370,1462,1512,1536,1669,2180,226,2353,2357,23601,241,3043,3557,4332,5055,5209,54739,6280,6283,728,7529,8334,85236,87,8942,9086,928,972,9935",
acamprosate,CPC018_A375_6H:BRD-M41783010-238-01-9:10,A375,10 µM,6,0.04101838755304102,"10409,10581,11151,214,23406,241,2517,2787,2872,3115,3123,3685,3934,3956,397,4082,4502,54741,6282,6303,64116,65108,6590,7305,7462,7805,8655,9516,972",
stavudine,REP.A027_PC3_24H:D15,PC3,1.11 um,24,0.04101838755304102,"10318,1043,1844,23136,23406,27074,3312,3434,3685,3759,4318,4599,50486,51056,5329,54205,5887,6303,64116,6515,682,7037,7128,7763,8519,85236,9516,9636,969",
formestane,REP.A004_HA1E_24H:O17,HA1E,0.12 um,24,0.040995607613469986,"1027,10365,10801,133,1462,2597,301,302,4057,4082,4600,5265,5887,604,60489,6192,6303,6515,6521,6772,7037,7040,728,8519,8743,8837,9056,9086",
sasapyrine,REP.A020_PC3_24H:O12,PC3,0.04 um,24,0.040995607613469986,"100,1116,133,1545,1843,1844,2180,2495,2665,2752,3002,3123,3624,366,4057,4318,4332,4942,50486,51170,6193,6279,6280,6283,6286,694,7107,948",
flupirtine,CPC014_HCC515_6H:BRD-K50720187-050-04-1:10,HCC515,10 µM,6,0.04096045197740113,"10124,10318,10365,1116,23657,2921,3043,3934,3983,4050,4790,4942,50486,5142,5266,5272,5696,5806,6286,6364,6402,64116,65108,6535,682,7048,7127,7529,8942",
orphenadrine,CPC002_PC3_6H:BRD-A53576514-048-06-9:10,PC3,10 µM,6,0.04096045197740113,"10098,10105,10409,10625,1116,2215,2353,27074,2752,3001,3002,3428,3934,397,3983,4057,4082,4616,5265,54205,57823,6279,6283,64092,6653,7048,7852,939,9595",
dexchlorpheniramine,CPC010_HA1E_6H:BRD-K39462424-050-07-2:10,HA1E,10 µM,6,0.04096045197740113,"10477,10561,10875,10964,1230,1508,1536,2215,2634,2921,3043,3055,3434,4599,4600,4938,4939,50486,51056,5265,5266,5473,5880,6279,6281,6282,6590,729230,9935",
rocuronium,REP.A015_HT29_24H:I15,HT29,1.11 um,24,0.04096045197740113,"10161,10410,10581,1102,2014,217,26994,3043,366,3934,3956,397,3983,4082,4973,50486,60489,6192,6279,6280,6281,6283,6286,64422,8334,8519,8743,8942,975",
buspirone,REP.A027_MCF7_24H:L01,MCF7,10.0 um,24,0.04096045197740113,"10098,10135,10365,10964,1462,1633,217,2180,2752,2920,3434,3669,3759,4057,4067,490,4939,5055,51056,51191,5265,5806,60,6402,6622,7130,8638,948,9935",
promazine,CPC004_HA1E_6H:BRD-K06980535-003-15-0:10,HA1E,10 µM,6,0.04093567251461988,"1027,10938,11010,2015,214,2643,329,330,3624,4502,4599,4792,5055,5209,5329,5806,597,602,6347,6364,6590,7057,7128,8870,8991,939,9516,9636",
ramipril,REP.A026_PC3_24H:E22,PC3,0.37 um,24,0.040875912408759124,"10124,10318,10410,10581,10602,10875,214,23406,24138,301,302,3043,3045,3624,3934,3956,4057,6192,6279,6280,6283,6622,678,7045,7295,85236,9086,960",
ezetimibe,CPC015_PHH_24H:BRD-A41519720-001-03-0:10,PHH,10 µM,24,0.04081632653061224,"10318,10370,10409,1508,1983,217,25816,27430,2919,292,3312,3597,3934,4048,4318,4942,5272,5329,53827,54,54205,6283,6303,65108,6622,7037,8743,8942",
toltrazuril,CPC004_A375_6H:BRD-K64514229-001-01-1:10,A375,10 µM,6,0.040756914119359534,"10628,1390,1545,1647,23601,2495,2517,3002,3106,3107,3569,4057,4082,4318,5547,5696,6351,64092,6513,6590,6622,6892,7057,8334,8564,8942,929,9352",
anastrozole,REP.A007_HA1E_24H:I01,HA1E,10.0 um,24,0.040756914119359534,"10410,10561,10581,10628,10964,1535,2597,2920,2921,3106,3434,366,3669,3956,4502,4599,4600,4939,5473,5552,597,60489,6192,64135,7453,8519,9086,9636",
lacosamide,REP.A023_HELA_24H:C04,HELA,0.37 um,24,0.04073033707865169,"10410,1043,10875,133,1669,1843,1844,2219,241,2919,3428,3620,366,3934,4317,4332,5055,5887,6279,6280,6283,682,7086,7295,87,8942,8991,9595,960",
hydrocortisone,CPC020_MCF7_6H:BRD-K73978287-001-15-6:10,MCF7,10 µM,6,0.04073033707865169,"10437,133,1508,226,26994,3045,3337,3702,4000,4082,4299,4332,4599,4791,51056,51191,5265,5328,5473,6277,6279,6280,6281,65108,6513,678,7128,928,948",
tianeptine,CPC005_HA1E_24H:BRD-A53077924-236-01-4:10,HA1E,10 µM,24,0.040697674418604654,"101,10410,10581,10801,10964,1192,226,241,3434,4790,4938,51191,5464,5743,5806,6193,64092,6515,6774,7130,8519,8638,8837,9188,929,9516,9584,9636",
topiramate,REP.A001_MCF7_24H:M09,MCF7,1.11 um,24,0.04067321178120617,"1462,2123,214,241,28231,2876,2920,29997,308,3428,3557,366,3983,4478,4973,5142,5355,5885,6364,64092,64116,6515,6590,7357,8140,8682,928,948,972",
linagliptin,REP.A003_PC3_24H:K01,PC3,10.0 um,24,0.04057971014492753,"1027,10477,10577,10628,116496,133,1545,214,301,3043,334,3434,3459,3557,366,3685,3934,4005,5204,5328,5547,6192,6193,6653,7045,7764,8301,8942",
mexiletine,CPC020_HCC515_6H:BRD-A64092382-003-14-2:10,HCC515,10 µM,6,0.04057971014492753,"100,10161,10318,10410,10561,10625,1116,133,1545,217,2359,23764,2495,25816,2634,3459,3685,5209,5266,54,57823,6364,6402,6772,678,9188,928,9446",
carvedilol,REP.A005_YAPC_24H:N08,YAPC,3.33 um,24,0.04055944055944056,"10161,10318,10577,10964,1371,1604,1654,25873,2643,2790,2876,2920,3001,3045,3312,3956,4332,51170,5265,54,5660,6286,6535,6648,7037,7040,7791,87,9636",
mirtazapine,CPC011_VCAP_6H:BRD-A64977602-001-10-0:10,VCAP,10 µM,6,0.04052098408104197,"10161,10379,1043,10628,133,1462,2219,23136,2995,302,3045,334,4938,5055,5473,54739,57823,6279,6280,6282,6283,682,7127,729230,8743,8875,948,9978",
venlafaxine,CPC004_PC3_6H:BRD-A51714012-001-03-1:10,PC3,10 µM,6,0.04046242774566474,"100,10437,10875,1512,2219,27074,2919,302,3055,3934,3983,4082,4332,4600,4860,5266,5660,6279,6280,645,6513,6590,7127,7994,9056,9086,9188,929",
oxfendazole,CPD003_MCF7_6H:BRD-A33447119-001-04-1:10,MCF7,10 µM,6,0.040446304044630406,"10098,116496,1604,1669,2995,301,3045,3106,3107,3135,3428,3624,3934,4005,4057,4318,4778,4791,5265,5359,57162,6277,6279,6280,6283,6351,6653,8743,972",
efavirenz,CPC011_PC3_24H:BRD-K40758068-001-06-6:10,PC3,10 µM,24,0.0403899721448468,"10561,10801,10964,1182,1508,1983,2634,2752,3043,329,330,334,3434,3437,3983,4599,4938,4940,5209,5660,6275,6535,8073,8334,8564,8991,9516,960,9636",
ivacaftor,REP.A016_HELA_24H:F21,HELA,1.11 um,24,0.0403899721448468,"10124,10625,1326,133,1536,217,2215,241,2919,2920,2921,301,3043,366,3685,4057,4318,5209,57162,6282,6283,6286,64167,7037,728,7791,8743,9086,929",
lomitapide,REP.A025_HA1E_24H:C17,HA1E,0.12 um,24,0.040345821325648415,"1027,1043,10437,10477,116496,1512,1545,2123,2919,2920,2921,330,3434,3569,3620,3669,3685,3934,4318,4600,5055,5209,60489,64092,7057,8991,928,9935",
epirubicin,REP.A015_HT29_24H:E09,HT29,1.11 um,24,0.040345821325648415,"10135,10161,1669,2920,3043,3045,3050,3145,3329,3638,3934,397,4057,4216,4318,4332,4609,50486,6286,6521,6590,6622,6653,678,8334,85236,9188,9595",
retinol,CPC014_NPC_24H:BRD-K22429181-001-08-4:10,NPC,10 µM,24,0.04033379694019471,"101,1027,10625,10964,133,2215,2597,27074,2921,3043,3045,3434,3557,366,4317,4332,4599,5328,5359,6192,6279,6280,64135,6535,7130,8334,8519,9086,9595",
pimavanserin,REP.A020_HT29_24H:A20,HT29,3.33 um,24,0.04033379694019471,"10161,10602,116496,133,1545,1848,2123,2353,2876,3434,3685,3956,4067,4318,5328,54205,60489,6286,6303,6364,682,7045,85236,8682,8942,9516,960,9636,969",
escitalopram,CPC015_ASC_24H:BRD-K70301876-034-06-1:10,ASC,10 µM,24,0.040229885057471264,"1512,1535,2123,217,2180,2207,2495,2876,308,330,3398,3936,4791,50486,51056,5209,5660,6648,7037,7127,7128,7133,7357,8334,8773,8942,9516,962",
norfloxacin,REP.A005_HELA_24H:O10,HELA,0.37 um,24,0.040229885057471264,"10561,10581,10964,1116,23645,27074,2752,3434,3437,366,3983,4318,5055,5265,5266,54739,57018,6279,6280,6402,6590,6622,6648,6892,847,8564,8743,9636",
rasagiline,REP.A015_PC3_24H:H20,PC3,3.33 um,24,0.040229885057471264,"10140,10409,1536,2180,2357,2923,301,3045,3561,4082,4318,5696,5887,602,6277,6279,6280,6283,6402,64167,6515,6622,678,7086,728,7529,9056,9935",
alprostadil,REP.A008_HT29_24H:G08,HT29,3.33 um,24,0.040172166427546625,"10409,1043,10477,10561,10964,1102,133,1848,2215,2219,3001,3043,3434,3553,3685,3956,4050,5660,6279,64135,6515,6535,6774,694,8140,8519,9636,9978",
tolazoline,CPC020_MCF7_6H:BRD-K46211610-003-22-6:10,MCF7,10 µM,6,0.040172166427546625,"10409,1535,226,23406,241,25873,2597,2921,3337,3437,3669,5055,51191,5266,5272,5880,6192,6280,6283,6286,6402,694,7124,7324,8638,8780,8942,9086",
edoxaban,REP.A001_HA1E_24H:K20,HA1E,3.33 um,24,0.040172166427546625,"10875,10964,11010,1508,217,2634,29909,3001,3002,301,3434,3557,4599,4938,5265,5272,5359,5552,6231,6279,6282,6351,64167,6513,6772,8743,929,9636",
ataluren,REP.A028_HT29_24H:I03,HT29,1.11 um,24,0.04016620498614958,"10581,10602,1116,116496,1230,1536,2123,241,2752,301,3934,3985,4973,5355,54741,55819,5734,6286,6364,6590,7048,7057,7127,729230,8334,8743,8942,929,948",
luliconazole,REP.A023_MCF7_24H:L11,MCF7,0.12 um,24,0.040110650069156296,"100,1102,116496,1230,2015,2219,2643,2920,2921,3045,330,3624,3936,4057,5552,57162,597,64092,645,6515,6521,7128,7130,7456,9111,929,9516,9595,9636",
ribostamycin,CPD002_PC3_6H:BRD-A58837096-065-01-1:10,PC3,10 µM,6,0.040059347181008904,"1026,10409,11151,1236,1349,1512,1536,214,25873,2643,2876,3624,3665,4082,4938,4939,597,6192,6280,6283,6590,6653,7791,87,8743,9086,928",
betamethasone,CPC018_A375_6H:BRD-K39188321-001-03-9:10,A375,10 µM,6,0.04005722460658083,"10098,10105,1026,1027,10409,10602,1545,2643,308,3312,3337,3624,3934,4082,490,50486,5265,5552,5660,5734,5887,6192,6286,6303,65108,7045,8655,8870",
betaxolol,CPC011_A549_6H:BRD-A02759312-003-19-5:10,A549,10 µM,6,0.04005722460658083,"10124,10410,10577,10581,10875,10964,1508,1844,2634,27102,3312,3398,3597,4000,4082,4170,4616,51696,5196,5547,6281,6303,6772,7045,8743,9086,928,9935",
milrinone,REP.A017_HA1E_24H:O17,HA1E,0.12 um,24,0.039942938659058486,"10135,1536,1669,1844,1983,2219,3434,3934,4048,4057,4082,4318,5196,5209,5265,5473,5806,6279,6280,6283,64092,6590,6772,8334,8743,8942,929,9935",
quinapril,REP.A022_HT29_24H:I16,HT29,0.37 um,24,0.039942938659058486,"10161,10410,10602,1462,1545,2123,23406,2919,3428,3685,397,4600,50486,5266,54,54205,5696,6280,6283,6286,7057,7130,728,8655,8743,9086,9111,972",
paromomycin,CPD003_PC3_24H:BRD-A99314711-065-01-7:10,PC3,10 µM,24,0.039942938659058486,"10437,1192,133,1508,1512,1545,2752,2872,292,2923,366,4005,4318,4354,4616,53827,5494,5887,6192,6303,6351,64116,7086,7462,8519,8991,960,975",
miltefosine,REP.A003_MCF7_24H:D08,MCF7,3.33 um,24,0.03994082840236687,"10370,10875,1116,1512,1536,217,2207,2219,23406,2634,3936,4048,4332,5266,5341,5660,5887,6283,6535,682,7127,7133,7453,826,8519,8991,9056",
clofazimine,REP.A014_HA1E_24H:D06,HA1E,0.04 um,24,0.039886039886039885,"100,10625,1669,1843,2634,28231,2920,2921,3043,3434,3665,4057,4318,4599,51056,5266,6283,65108,6535,6648,6772,728,7456,7852,87,928,929,9935",
homoharringtonine,REP.A025_PC3_24H:L09,PC3,1.11 um,24,0.03983516483516483,"10875,116496,133,1508,1512,2180,26994,2752,2923,302,3043,3459,3557,3956,4318,4502,5055,51056,5341,5660,60,6279,6281,6303,7040,7323,9592,969,9741",
naproxen,CPC010_PC3_24H:BRD-K59197931-236-16-1:10,PC3,10 µM,24,0.03982930298719772,"100,10318,10370,133,1462,1545,1983,214,2180,25816,311,330,3685,4082,5209,5341,57162,6280,6515,6774,7086,7127,7130,8140,948,9516,960,969",
protriptyline,REP.A013_YAPC_24H:L03,YAPC,1.11 um,24,0.03982300884955752,"1043,1116,1236,1844,2597,2643,2919,2920,3045,3312,4318,4791,51582,5887,597,6281,6286,6364,6402,6726,694,7045,7048,7128,8763,9056,948",
desipramine,CPC004_HEPG2_6H:BRD-K60762818-003-15-3:10,HEPG2,10 µM,6,0.039816232771822356,"10135,10602,1848,2215,2219,23136,2357,241,27074,2919,3001,4067,4170,4332,5272,5328,5660,57162,6192,6280,6283,6303,7045,7057,7941,929",
olopatadine,CPC010_HA1E_6H:BRD-K67637637-003-07-6:10,HA1E,10 µM,6,0.03972602739726028,"10135,10370,1043,2123,214,2353,2634,2752,28231,3002,3434,4050,4057,4599,50486,5265,5743,597,6622,6774,7048,719,7324,8638,939,948,9595,9636,969",
carbimazole,REP.A026_PC3_24H:E04,PC3,0.37 um,24,0.03971631205673759,"10318,10625,1102,1116,133,2752,28231,3045,3434,3437,3557,3956,4318,51191,54205,5473,6193,6279,6280,6283,6286,64116,6515,6622,7295,8334,8638,9086",
trimetazidine,REP.A026_YAPC_24H:C10,YAPC,0.37 um,24,0.03971631205673759,"10318,10477,10625,1116,1508,1633,217,2517,2876,308,3098,3123,3624,4005,5265,5272,54205,5696,6279,65125,669,7086,7846,7852,87,9086,9334,960",
carbenoxolone,REP.A025_MCF7_24H:F03,MCF7,1.11 um,24,0.039705882352941174,"10365,10628,10964,2643,2872,3115,3569,366,3669,4057,4599,4600,4616,4904,4939,51056,5265,54205,57162,6364,6402,6622,7453,7846,8519,8743,9935",
chlorprothixene,REP.A014_PC3_24H:F13,PC3,10.0 um,24,0.039660056657223795,"10140,10370,116496,1604,1843,1848,1983,217,2180,2207,301,3107,4067,4332,5265,5696,5734,5887,6279,6280,6282,6283,6653,728,7852,8763,8942,8991",
probenecid,REP.A028_YAPC_24H:J08,YAPC,3.33 um,24,0.03961748633879782,"10561,10964,1512,27074,2787,2920,3045,3434,3437,3620,3665,3669,3934,4599,4600,4938,4939,50486,51056,54205,5552,6303,64116,694,7130,8519,9188,9636,9935",
prednisolone,CPD001_PC3_24H:BRD-K82481048-001-01-0:10,PC3,10 µM,24,0.039603960396039604,"10577,10625,10875,1116,1230,2207,3001,3002,3553,3557,3620,366,3937,4318,51056,5266,5328,5696,6279,6280,7045,7941,8682,8743,9086,928,929,9935",
secnidazole,REP.A023_MCF7_24H:H16,MCF7,0.37 um,24,0.03954802259887006,"10370,10409,10964,1462,1508,2014,2123,24138,2752,3001,3434,3557,3620,3624,4050,4057,4318,4502,51056,5265,5266,5473,5806,6279,6286,682,729230,928",
metronidazole,REP.A007_YAPC_24H:G24,YAPC,0.04 um,24,0.03954802259887006,"1116,116496,1192,1390,2752,2919,2920,2921,301,3560,3702,3934,4502,5055,5272,5328,5551,5696,6279,6280,6364,64167,6515,6774,689,7037,7045,8991",
ibudilast,CPC017_HEPG2_6H:BRD-K16444452-001-03-4:10,HEPG2,10 µM,6,0.03954802259887006,"10365,10628,10964,1236,1669,2015,2219,2357,29909,3557,366,3702,3759,4057,4600,5272,54739,5696,5806,597,6283,6402,64167,6772,7048,728,8875,948",
pizotifen,CPD003_PC3_24H:BRD-K75958195-037-06-0:10,PC3,10 µM,24,0.03953147877013177,"10410,10437,10581,1116,1512,1545,2219,2752,292,3043,3434,3557,366,397,4599,50486,5196,5473,57162,6282,6515,7045,847,8519,9086,929,9935",
lomerizine,REP.A017_HELA_24H:F16,HELA,0.37 um,24,0.039492242595204514,"10409,10628,1116,1508,214,217,2357,301,3045,3312,3398,3934,4332,5265,5473,5887,60489,6277,6279,6280,6282,6286,6521,6622,7295,7389,928,9516",
lovastatin,CPC006_MDST8_6H:BRD-A70155556-001-04-4:40,MDST8,40 µM,6,0.039473684210526314,"10105,1027,10561,10964,11010,11151,214,2752,2919,3434,3437,3557,3624,366,3669,4057,4502,4814,5265,5329,5464,597,6351,6648,7791,9086,9636",
mupirocin,CPC020_PC3_24H:BRD-K15262564-001-12-7:10,PC3,10 µM,24,0.03943661971830986,"10161,10628,10659,1102,11151,116496,1236,2643,27074,2752,29909,3001,3561,397,4170,4318,51056,54205,57162,5887,60489,6303,64092,7453,7941,8519,9188,962",
